,all_businesses,food,nightlife,shopping,fitness,selfcare,auto,home,health,geoid,population_total,population_total_male,population_total_female,population_total_under_18,population_total_18_to_65,population_total_65_and_over,population_male_under_18,population_female_under_18,population_male_18_to_64,population_female_18_to_64,population_male_65_and_over,population_female_65_and_over,population_total_white,population_total_non_white,median_income,area_mi2,population_density,food_predicted,food_error,auto_predicted,auto_error,nightlife_predicted,nightlife_error,shopping_predicted,shopping_error,fitness_predicted,fitness_error,selfcare_predicted,selfcare_error,home_predicted,home_error,health_predicted,health_error,geographic_area_name
2022,19,4,3,3,2,2,2,2,2,39035177608,5413,2285,3128,959,3447,1007,324,635,1632,1815,329,678,5053,434,28097,1.713028327,3159.901044,12.902999999999999,8.902999999999999,2.051,0.051,-3.2539999999999996,-6.254,2.489,-0.511,1.901,-0.099,2.364,0.364,1.7590000000000001,-0.24100000000000002,2.0180000000000002,0.018000000000000002,"Census Tract 1776.08, Cuyahoga County, Ohio"
2023,10,5,2,0,0,3,1,0,1,39035177609,1908,894,1014,276,991,641,178,98,481,510,235,406,1864,50,30913,1.047455388,1821.557293,5.772,0.772,0.611,-0.389,0.726,-1.274,2.2640000000000002,2.2640000000000002,1.0759999999999998,1.0759999999999998,0.6509999999999999,-2.349,-0.6920000000000001,-0.6920000000000001,1.8940000000000001,0.894,"Census Tract 1776.09, Cuyahoga County, Ohio"
2024,29,15,3,7,2,1,6,6,1,39035178101,2714,1186,1528,523,1616,575,254,269,688,928,244,331,2229,634,28036,0.6997765709999999,3878.380773,8.977,-6.023,4.539,-1.4609999999999999,5.412000000000001,2.412,8.242,1.242,1.99,-0.01,2.822,1.8219999999999998,5.356,-0.644,1.831,0.831,"Census Tract 1781.01, Cuyahoga County, Ohio"
2025,14,4,4,3,2,0,3,5,0,39035178102,4483,2115,2368,810,2969,704,414,396,1433,1536,268,436,3684,867,33736,0.843540552,5314.50443,12.725,8.725,3.391,0.391,-2.6260000000000003,-6.626,2.622,-0.37799999999999995,1.645,-0.355,2.1790000000000003,2.1790000000000003,3.0989999999999998,-1.901,0.09,0.09,"Census Tract 1781.02, Cuyahoga County, Ohio"
2026,29,15,2,5,1,3,3,0,2,39035178201,3281,1537,1744,451,2174,656,258,193,1062,1112,217,439,3051,291,26829,0.789620227,4155.162047999999,10.682,-4.3180000000000005,1.5330000000000001,-1.4669999999999999,5.033,3.033,4.985,-0.015,2.022,1.022,2.633,-0.36700000000000005,2.379,2.379,2.6710000000000003,0.6709999999999999,"Census Tract 1782.01, Cuyahoga County, Ohio"
2027,30,13,6,6,6,6,5,4,0,39035178205,2112,971,1141,367,1286,459,227,140,592,694,152,307,1853,415,31750,0.44504026700000004,4745.637995,12.972000000000001,-0.027999999999999997,4.989,-0.011000000000000001,8.98,2.98,10.187000000000001,4.187,2.475,-3.525,3.89,-2.11,6.876,2.8760000000000003,6.393,6.393,"Census Tract 1782.05, Cuyahoga County, Ohio"
2028,25,9,3,2,1,3,7,3,0,39035178206,2892,1367,1525,617,1666,609,292,325,826,840,249,360,2767,204,28696,0.7981990309999999,3623.1564909999997,6.902,-2.0980000000000003,2.441,-4.559,2.4019999999999997,-0.598,6.565,4.565,2.5660000000000003,1.5659999999999998,1.751,-1.249,4.647,1.6469999999999998,2.015,2.015,"Census Tract 1782.06, Cuyahoga County, Ohio"
2029,8,4,0,2,0,1,1,1,2,39035179101,3339,1454,1885,739,1647,953,382,357,678,969,394,559,2659,777,56332,3.216207815,1038.179183,3.865,-0.135,-0.633,-1.633,-1.12,-1.12,1.9240000000000002,-0.076,1.35,1.35,2.398,1.3980000000000001,1.182,0.182,1.8,-0.2,"Census Tract 1791.01, Cuyahoga County, Ohio"
2030,27,7,3,7,5,7,5,4,3,39035179102,2903,1474,1429,814,1455,634,444,370,744,711,286,348,2500,484,70197,3.893020188,745.6935386,8.374,1.374,2.115,-2.885,4.236000000000001,1.236,8.777999999999999,1.778,3.51,-1.49,5.749,-1.251,8.305,4.305,6.614,3.614,"Census Tract 1791.02, Cuyahoga County, Ohio"
2031,40,18,3,8,2,7,7,1,2,39035180102,4224,1941,2283,681,2565,978,322,359,1228,1337,391,587,2018,2365,32754,1.615433285,2614.778363,12.362,-5.638,2.296,-4.704,7.888999999999999,4.888999999999999,9.196,1.196,3.425,1.425,3.8,-3.2,6.475,5.475,6.164,4.164,"Census Tract 1801.02, Cuyahoga County, Ohio"
2032,9,4,2,1,0,1,2,0,0,39035180103,3476,1747,1729,525,2110,841,234,291,1067,1043,446,395,1636,1890,33615,1.859083824,1869.738177,7.124,3.1239999999999997,0.027000000000000003,-1.973,-0.013999999999999999,-2.0140000000000002,0.24100000000000002,-0.759,1.109,1.109,0.613,-0.387,1.733,1.733,-0.271,-0.271,"Census Tract 1801.03, Cuyahoga County, Ohio"
2033,7,2,1,0,1,0,1,1,1,39035180104,2749,1179,1570,534,1718,497,277,257,704,1014,198,299,770,2119,22237,0.961875458,2857.958353,5.766,3.766,1.819,0.8190000000000001,-1.694,-2.694,0.845,0.845,0.551,-0.449,0.267,0.267,0.853,-0.147,0.424,-0.5760000000000001,"Census Tract 1801.04, Cuyahoga County, Ohio"
2034,77,31,14,19,9,13,7,5,4,39035181100,6439,3046,3393,1560,3424,1455,778,782,1559,1865,709,746,6079,572,52083,1.5524662,4147.594324000001,25.674,-5.3260000000000005,6.0360000000000005,-0.9640000000000001,20.636999999999997,6.6370000000000005,18.704,-0.29600000000000004,6.169,-2.8310000000000004,10.440999999999999,-2.559,10.789000000000001,5.789,10.297,6.297000000000001,"Census Tract 1811, Cuyahoga County, Ohio"
2035,45,22,5,10,3,11,3,3,6,39035181201,5630,2404,3226,932,3023,1675,363,569,1394,1629,647,1028,5345,389,35391,1.489623441,3779.4786560000002,16.325,-5.675,3.562,0.562,9.419,4.419,11.694,1.694,3.236,0.23600000000000002,6.515,-4.485,3.358,0.358,9.449,3.449,"Census Tract 1812.01, Cuyahoga County, Ohio"
2036,55,24,10,13,3,11,6,8,5,39035181203,3114,1368,1746,727,1818,569,266,461,864,954,238,331,3062,104,44394,0.666464449,4672.417265,18.219,-5.781000000000001,5.135,-0.865,12.707,2.707,13.482999999999999,0.483,4.352,1.3519999999999999,7.372000000000001,-3.628,5.92,-2.08,7.352,2.352,"Census Tract 1812.03, Cuyahoga County, Ohio"
2037,50,14,6,11,6,11,3,5,6,39035181204,5127,2384,2743,1020,2996,1111,514,506,1438,1558,432,679,4745,647,40139,1.025648724,4998.787481,17.449,3.449,5.586,2.5860000000000003,7.523,1.5230000000000001,9.296,-1.704,4.544,-1.456,6.818,-4.1819999999999995,6.11,1.11,9.943,3.943,"Census Tract 1812.04, Cuyahoga County, Ohio"
2038,3,0,0,0,0,0,0,0,1,39035182103,2413,1119,1294,311,1415,687,130,181,696,719,293,394,2252,161,38922,0.93311548,2585.960742,4.147,4.147,-0.297,-0.297,-2.5780000000000003,-2.5780000000000003,-1.31,-1.31,0.621,0.621,0.8370000000000001,0.8370000000000001,0.028999999999999998,0.028999999999999998,-0.115,-1.115,"Census Tract 1821.03, Cuyahoga County, Ohio"
2039,4,1,0,0,0,0,0,2,1,39035182104,2612,1311,1301,341,1595,676,176,165,822,773,313,363,2423,268,37089,1.121508623,2329.005721,4.442,3.4419999999999997,0.872,0.872,-2.399,-2.399,-1.1740000000000002,-1.1740000000000002,0.648,0.648,0.655,0.655,0.114,-1.886,0.11900000000000001,-0.8809999999999999,"Census Tract 1821.04, Cuyahoga County, Ohio"
2040,31,11,4,3,1,1,7,4,2,39035182106,3106,1488,1618,431,1792,883,237,194,891,901,360,523,2897,209,37217,1.5237687709999999,2038.3670140000002,9.581,-1.419,2.222,-4.7780000000000005,1.505,-2.495,6.617000000000001,3.617,2.9410000000000003,1.9409999999999998,2.802,1.8019999999999998,5.181,1.181,1.056,-0.9440000000000001,"Census Tract 1821.06, Cuyahoga County, Ohio"
2041,10,1,2,5,3,0,0,3,0,39035183100,2932,1316,1616,585,1919,428,298,287,818,1101,200,228,1763,1334,38405,0.753574502,3890.7898189999996,8.142000000000001,7.142,2.4530000000000003,2.4530000000000003,-0.506,-2.506,0.789,-4.211,1.169,-1.831,1.889,1.889,2.591,-0.409,0.86,0.86,"Census Tract 1831, Cuyahoga County, Ohio"
2042,2,2,0,0,0,0,0,0,0,39035183200,2364,1116,1248,670,1230,464,351,319,565,665,200,264,2065,397,88403,1.102741742,2143.747634,-0.75,-2.75,-4.157,-4.157,-0.121,-0.121,-0.16699999999999998,-0.16699999999999998,1.351,1.351,3.9139999999999997,3.9139999999999997,2.0540000000000003,2.0540000000000003,-0.395,-0.395,"Census Tract 1832, Cuyahoga County, Ohio"
2043,9,2,1,0,1,2,1,1,0,39035183300,4308,2097,2211,1216,2276,816,611,605,1082,1194,404,412,3605,861,71079,1.48609215,2898.878107,3.701,1.7009999999999998,-1.901,-2.9010000000000002,-0.228,-1.228,1.317,1.317,1.8730000000000002,0.873,3.173,1.173,2.7039999999999997,1.704,2.188,2.188,"Census Tract 1833, Cuyahoga County, Ohio"
2044,2,1,0,0,1,0,0,0,1,39035183401,2038,940,1098,581,1126,331,275,306,519,607,146,185,1239,867,46250,0.47618017799999995,4279.892556,2.434,1.4340000000000002,-0.479,-0.479,0.045,0.045,-0.141,-0.141,0.395,-0.605,1.6640000000000001,1.6640000000000001,1.2329999999999999,1.2329999999999999,0.304,-0.696,"Census Tract 1834.01, Cuyahoga County, Ohio"
2045,4,1,0,0,0,0,3,1,0,39035183402,1546,680,866,373,867,306,227,146,348,519,105,201,321,1292,33750,0.258555627,5979.370929,2.428,1.4280000000000002,0.5710000000000001,-2.4290000000000003,-1.462,-1.462,1.835,1.835,0.441,0.441,0.732,0.732,2.043,1.043,0.045,0.045,"Census Tract 1834.02, Cuyahoga County, Ohio"
2046,27,14,5,6,3,5,0,3,0,39035183501,3166,1275,1891,686,1779,701,381,305,597,1182,297,404,1658,1624,51583,0.579853241,5460.002249,12.027999999999999,-1.972,1.518,1.518,6.051,1.051,7.289,1.2890000000000001,2.133,-0.867,4.457,-0.5429999999999999,2.338,-0.662,4.224,4.224,"Census Tract 1835.01, Cuyahoga County, Ohio"
2047,11,6,0,2,0,2,1,3,1,39035183502,3572,1630,1942,1001,1938,633,536,465,873,1065,221,412,2465,1195,50565,0.618005926,5779.879853,4.266,-1.734,0.61,-0.39,0.212,0.212,3.208,1.208,0.9570000000000001,0.9570000000000001,2.281,0.281,1.0659999999999998,-1.9340000000000002,2.032,1.032,"Census Tract 1835.02, Cuyahoga County, Ohio"
2048,6,0,0,1,1,0,3,1,0,39035183603,1472,640,832,537,649,286,256,281,294,355,90,196,108,1427,23021,0.198333729,7421.833933,1.31,1.31,2.08,-0.92,-0.085,-0.085,2.427,1.4269999999999998,0.23,-0.77,0.14800000000000002,0.14800000000000002,2.2,1.2,0.114,0.114,"Census Tract 1836.03, Cuyahoga County, Ohio"
2049,8,6,0,1,0,0,0,1,1,39035183604,2126,895,1231,517,1217,392,209,308,539,678,147,245,489,1772,30160,0.277902434,7650.166892,3.542,-2.458,0.593,0.593,1.76,1.76,0.986,-0.013999999999999999,0.055999999999999994,0.055999999999999994,1.105,1.105,0.457,-0.5429999999999999,0.609,-0.391,"Census Tract 1836.04, Cuyahoga County, Ohio"
2050,14,7,2,2,2,1,2,1,2,39035183605,2420,994,1426,608,1360,452,321,287,553,807,120,332,1001,1517,36944,0.362378498,6678.1004299999995,6.962000000000001,-0.038,1.18,-0.82,1.851,-0.149,4.215,2.215,0.8490000000000001,-1.151,2.792,1.7919999999999998,2.4730000000000003,1.473,1.7469999999999999,-0.253,"Census Tract 1836.05, Cuyahoga County, Ohio"
2051,152,74,32,27,15,20,16,12,9,39035184104,1881,923,958,366,1021,494,179,187,501,520,243,251,1334,584,32478,6.336681985,296.84304879999996,45.145,-28.855,12.427999999999999,-3.572,49.788000000000004,17.788,40.931999999999995,13.932,12.124,-2.8760000000000003,17.884,-2.116,18.857,6.857,14.195,5.195,"Census Tract 1841.04, Cuyahoga County, Ohio"
2052,3,1,0,1,0,0,0,1,0,39035184105,4598,2210,2388,1250,2790,558,714,536,1272,1518,224,334,3052,1623,47238,1.277470729,3599.29969,5.311,4.311,-0.105,-0.105,-3.378,-3.378,0.08,-0.92,0.605,0.605,1.244,1.244,0.19399999999999998,-0.8059999999999999,-0.317,-0.317,"Census Tract 1841.05, Cuyahoga County, Ohio"
2053,15,4,1,5,0,4,1,1,1,39035184106,2323,1109,1214,744,1186,393,376,368,558,628,175,218,1601,894,35500,0.593450601,3914.3948920000003,4.024,0.024,1.391,0.391,1.952,0.9520000000000001,2.296,-2.7039999999999997,1.4480000000000002,1.4480000000000002,1.411,-2.589,0.722,-0.278,2.117,1.117,"Census Tract 1841.06, Cuyahoga County, Ohio"
2054,38,18,3,7,3,3,4,3,3,39035184108,7520,3737,3783,2002,4444,1074,1114,888,2163,2281,460,614,5388,2393,47997,7.051851291,1066.386639,12.93,-5.07,2.526,-1.474,6.087000000000001,3.0869999999999997,8.392000000000001,1.392,3.548,0.5479999999999999,4.89,1.89,5.251,2.251,3.283,0.28300000000000003,"Census Tract 1841.08, Cuyahoga County, Ohio"
2055,9,1,0,0,1,0,3,1,0,39035185101,2501,1105,1396,642,1366,493,382,260,555,811,168,325,360,2375,32646,0.651215345,3840.5114689999996,2.862,1.8619999999999999,0.986,-2.0140000000000002,-1.591,-1.591,1.9,1.9,1.226,0.226,0.59,0.59,2.8930000000000002,1.893,0.998,0.998,"Census Tract 1851.01, Cuyahoga County, Ohio"
2056,1,0,0,0,1,0,0,1,0,39035185102,2454,1180,1274,561,1479,414,387,174,630,849,163,251,1374,1108,30063,0.399430405,6143.74862,4.381,4.381,1.341,1.341,-2.1069999999999998,-2.1069999999999998,0.012,0.012,-0.122,-1.122,0.672,0.672,0.51,-0.49,-0.055,-0.055,"Census Tract 1851.02, Cuyahoga County, Ohio"
2057,23,11,2,4,0,0,4,2,0,39035185103,2327,1000,1327,630,1434,263,296,334,601,833,103,160,1130,1344,32072,0.36863682700000006,6312.445819,5.7379999999999995,-5.2620000000000005,1.202,-2.798,3.681,1.681,4.955,0.955,1.7009999999999998,1.7009999999999998,1.864,1.864,3.2769999999999997,1.2770000000000001,0.0,0.0,"Census Tract 1851.03, Cuyahoga County, Ohio"
2058,12,6,0,2,1,1,0,2,1,39035185104,4127,1924,2203,856,2485,786,351,505,1143,1342,430,356,2107,2204,37129,1.300695546,3172.917761,5.354,-0.6459999999999999,1.163,1.163,1.3090000000000002,1.3090000000000002,0.35100000000000003,-1.649,1.034,0.034,1.3130000000000002,0.313,1.939,-0.061,1.15,0.15,"Census Tract 1851.04, Cuyahoga County, Ohio"
2059,39,23,2,6,1,6,3,3,2,39035185201,1585,799,786,209,1106,270,119,90,604,502,76,194,442,1143,30188,0.275697405,5749.056659000001,7.346,-15.654000000000002,2.437,-0.563,10.959000000000001,8.959,10.478,4.478,1.729,0.7290000000000001,1.4780000000000002,-4.522,2.8960000000000004,-0.10400000000000001,6.776,4.776,"Census Tract 1852.01, Cuyahoga County, Ohio"
2060,15,7,0,6,2,3,2,0,0,39035185202,4741,2134,2607,1040,3179,522,489,551,1507,1672,138,384,2072,2981,30614,0.683200048,6939.402328,9.704,2.7039999999999997,1.7480000000000002,-0.252,1.636,1.636,2.384,-3.616,0.7659999999999999,-1.234,1.797,-1.203,3.661,3.661,3.7060000000000004,3.7060000000000004,"Census Tract 1852.02, Cuyahoga County, Ohio"
2061,34,12,7,7,1,4,5,4,6,39035185203,3953,1595,2358,551,2738,664,235,316,1109,1629,251,413,2927,1144,26611,0.9716928779999999,4068.157842,16.908,4.908,2.909,-2.0909999999999997,0.37200000000000005,-6.627999999999999,6.484,-0.516,3.197,2.197,4.982,0.982,3.58,-0.42,2.151,-3.8489999999999998,"Census Tract 1852.03, Cuyahoga County, Ohio"
2062,40,14,3,10,5,7,9,4,1,39035186103,4497,2085,2412,870,2464,1163,419,451,1164,1300,502,661,4240,257,44139,2.661758937,1689.4843239999998,12.443,-1.557,4.4639999999999995,-4.5360000000000005,6.602,3.602,11.08,1.08,3.9389999999999996,-1.061,4.834,-2.166,9.509,5.5089999999999995,6.777,5.777,"Census Tract 1861.03, Cuyahoga County, Ohio"
2063,11,6,1,2,1,1,2,1,0,39035186104,2652,1248,1404,587,1601,464,287,300,776,825,185,279,2613,39,38007,1.916491809,1383.778416,5.357,-0.643,1.022,-0.978,1.475,0.475,2.063,0.063,1.3219999999999998,0.322,1.42,0.42,1.581,0.581,0.373,0.373,"Census Tract 1861.04, Cuyahoga County, Ohio"
2064,2,0,0,0,0,0,0,1,0,39035186105,3654,1847,1807,653,2036,965,404,249,1024,1012,419,546,3375,427,42043,1.329046642,2749.339177,4.364,4.364,0.05,0.05,-3.423,-3.423,-0.46799999999999997,-0.46799999999999997,0.618,0.618,0.368,0.368,0.366,-0.634,0.616,0.616,"Census Tract 1861.05, Cuyahoga County, Ohio"
2065,96,35,8,33,13,16,13,10,11,39035186106,4938,2378,2560,730,3168,1040,373,357,1608,1560,397,643,4023,994,29470,2.225815237,2218.512982,30.049,-4.9510000000000005,14.685,1.685,22.369,14.369000000000002,21.863000000000003,-11.137,7.24,-5.76,13.165999999999999,-2.8339999999999996,19.167,9.167,14.725,3.725,"Census Tract 1861.06, Cuyahoga County, Ohio"
2066,5,3,0,1,0,0,0,1,0,39035186107,6218,3092,3126,1338,3664,1216,716,622,1850,1814,526,690,5911,377,45326,4.086704475,1521.519366,6.977,3.977,0.057,0.057,-3.551,-3.551,-0.302,-1.3019999999999998,0.8959999999999999,0.8959999999999999,0.838,0.838,-0.381,-1.381,-0.309,-0.309,"Census Tract 1861.07, Cuyahoga County, Ohio"
2067,136,67,23,44,17,20,6,12,11,39035186201,5859,2826,3033,1298,3488,1073,753,545,1645,1843,428,645,5323,653,39260,2.18005827,2687.5428420000003,47.216,-19.784000000000002,15.792,9.792,45.104,22.104,34.01,-9.99,9.036,-7.9639999999999995,18.813,-1.187,15.360999999999999,3.361,16.85,5.85,"Census Tract 1862.01, Cuyahoga County, Ohio"
2068,2,0,0,2,0,0,0,1,1,39035186202,4250,2042,2208,925,2379,946,480,445,1107,1272,455,491,3682,631,52161,1.4633101919999998,2904.373948,4.27,4.27,-0.515,-0.515,-3.4819999999999998,-3.4819999999999998,-0.815,-2.815,0.541,0.541,1.913,1.913,0.726,-0.27399999999999997,-0.292,-1.2919999999999998,"Census Tract 1862.02, Cuyahoga County, Ohio"
2069,16,10,4,2,1,5,1,0,1,39035186203,3476,1753,1723,674,2126,676,387,287,1042,1084,324,352,3215,286,40070,3.0527699989999997,1138.638024,9.477,-0.523,0.6709999999999999,-0.32899999999999996,4.5569999999999995,0.557,3.5239999999999996,1.524,1.383,0.38299999999999995,2.327,-2.673,0.515,0.515,2.802,1.8019999999999998,"Census Tract 1862.03, Cuyahoga County, Ohio"
2070,63,24,9,14,4,20,7,4,6,39035186205,5084,2546,2538,1072,3058,954,517,555,1568,1490,461,493,4605,584,44604,1.833130423,2773.397864,21.337,-2.6630000000000003,4.54,-2.46,14.312999999999999,5.313,14.277999999999999,0.278,5.86,1.86,7.789,-12.210999999999999,7.546,3.5460000000000003,13.325999999999999,7.3260000000000005,"Census Tract 1862.05, Cuyahoga County, Ohio"
2071,12,4,2,1,1,1,2,2,0,39035186206,4124,2083,2041,1106,2356,662,553,553,1188,1168,342,320,3535,871,49663,3.872578781,1064.9234609999999,5.098,1.0979999999999999,0.365,-1.635,0.512,-1.4880000000000002,1.6980000000000002,0.698,1.864,0.8640000000000001,1.903,0.903,2.648,0.648,0.779,0.779,"Census Tract 1862.06, Cuyahoga County, Ohio"
2072,17,4,0,3,1,1,2,4,1,39035187103,2663,1331,1332,606,1708,349,347,259,874,834,110,239,1170,1540,31338,0.361307836,7370.446287000001,6.011,2.011,2.995,0.995,-0.33799999999999997,-0.33799999999999997,2.1790000000000003,-0.821,1.3559999999999999,0.35600000000000004,1.63,0.63,2.285,-1.715,0.915,-0.085,"Census Tract 1871.03, Cuyahoga County, Ohio"
2073,1,1,0,0,0,0,0,0,0,39035187104,3265,1389,1876,663,2172,430,305,358,908,1264,176,254,2375,1116,53310,0.444261499,7349.275164,5.3420000000000005,4.342,-2.109,-2.109,-2.93,-2.93,-0.47100000000000003,-0.47100000000000003,-0.018000000000000002,-0.018000000000000002,1.8940000000000001,1.8940000000000001,2.019,2.019,1.474,1.474,"Census Tract 1871.04, Cuyahoga County, Ohio"
2074,40,18,4,11,1,6,1,1,4,39035187105,3021,1485,1536,386,2329,306,186,200,1121,1208,178,128,2434,650,8712,0.480594484,6285.964777,14.114,-3.886,3.353,2.353,7.209,3.2089999999999996,5.2589999999999995,-5.7410000000000005,2.114,1.114,3.1010000000000004,-2.8989999999999996,1.239,0.239,3.094,-0.9059999999999999,"Census Tract 1871.05, Cuyahoga County, Ohio"
2075,25,15,3,6,1,2,0,2,2,39035187106,4189,2134,2055,1157,2603,429,628,529,1321,1282,185,244,3522,707,28000,0.534105927,7843.013511,9.912,-5.088,2.509,2.509,6.445,3.445,4.083,-1.9169999999999998,1.084,0.084,2.786,0.7859999999999999,0.618,-1.382,0.217,-1.7830000000000001,"Census Tract 1871.06, Cuyahoga County, Ohio"
2076,8,6,1,0,0,0,2,0,0,39035188103,3478,1618,1860,1026,1816,636,560,466,802,1014,256,380,169,3401,22571,0.558340015,6229.179187,3.9739999999999998,-2.026,0.997,-1.003,1.368,0.368,3.022,3.022,0.271,0.271,0.155,0.155,0.61,0.61,-0.41200000000000003,-0.41200000000000003,"Census Tract 1881.03, Cuyahoga County, Ohio"
2077,6,1,0,3,1,0,1,3,0,39035188104,1759,784,975,328,1097,334,138,190,511,586,135,199,113,1651,27813,1.361260689,1292.184527,4.446000000000001,3.446,2.928,1.9280000000000002,-0.924,-0.924,0.5329999999999999,-2.467,0.769,-0.231,0.19899999999999998,0.19899999999999998,1.065,-1.935,-0.449,-0.449,"Census Tract 1881.04, Cuyahoga County, Ohio"
2078,14,7,1,2,1,0,2,1,1,39035188105,3146,1305,1841,679,1779,688,404,275,643,1136,258,430,207,2940,19732,0.611692769,5143.10477,6.432,-0.568,2.103,0.10300000000000001,0.491,-0.509,4.048,2.048,0.785,-0.215,1.0190000000000001,1.0190000000000001,1.177,0.177,0.034,-0.966,"Census Tract 1881.05, Cuyahoga County, Ohio"
2079,1,1,0,0,0,0,0,0,0,39035188106,2246,843,1403,638,1200,408,255,383,401,799,187,221,93,2190,28029,0.41347757399999996,5431.975378,2.162,1.162,0.28,0.28,-0.938,-0.938,0.217,0.217,-0.126,-0.126,0.309,0.309,-0.244,-0.244,-0.345,-0.345,"Census Tract 1881.06, Cuyahoga County, Ohio"
2080,35,8,1,6,6,4,7,5,3,39035188107,2629,1124,1505,725,1623,281,337,388,683,940,104,177,178,2594,22163,1.0335140109999998,2543.7487760000004,8.878,0.878,6.247999999999999,-0.752,4.19,3.19,8.396,2.396,3.535,-2.465,2.909,-1.091,9.458,4.458,5.477,2.477,"Census Tract 1881.07, Cuyahoga County, Ohio"
2081,92,42,15,21,11,8,18,6,10,39035189105,3894,1965,1929,718,2157,1019,419,299,1103,1054,443,576,3539,535,36735,2.580235011,1509.164857,28.201999999999998,-13.798,8.516,-9.484,24.854,9.854,24.908,3.908,8.38,-2.62,13.311,5.311,18.797,12.797,7.471,-2.529,"Census Tract 1891.05, Cuyahoga County, Ohio"
2082,60,25,5,16,7,12,7,4,5,39035189107,4693,2371,2322,1011,2539,1143,607,404,1248,1291,516,627,4317,464,42123,2.230028384,2104.457519,16.504,-8.496,6.563,-0.43700000000000006,15.805,10.805,15.152999999999999,-0.847,4.922,-2.0780000000000003,7.697,-4.303,10.08,6.08,10.051,5.051,"Census Tract 1891.07, Cuyahoga County, Ohio"
2083,28,5,2,6,3,7,5,3,9,39035189108,4932,2297,2635,1147,2560,1225,572,575,1268,1292,457,768,4437,559,48276,2.804810945,1758.4072850000002,10.505999999999998,5.506,2.929,-2.0709999999999997,-0.9490000000000001,-2.949,5.518,-0.48200000000000004,3.045,0.045,6.188,-0.812,5.2,2.2,5.642,-3.358,"Census Tract 1891.08, Cuyahoga County, Ohio"
2084,16,4,1,2,0,2,1,1,6,39035189109,3600,1565,2035,659,1990,951,295,364,911,1079,359,592,3154,501,40124,1.7587605830000002,2046.895998,6.614,2.614,0.519,-0.48100000000000004,-2.392,-3.392,0.685,-1.315,1.7630000000000001,1.7630000000000001,2.985,0.985,0.456,-0.544,1.6540000000000001,-4.346,"Census Tract 1891.09, Cuyahoga County, Ohio"
2085,70,26,15,8,4,12,5,11,3,39035189110,4461,2129,2332,800,2913,748,310,490,1438,1475,381,367,3549,1185,46392,2.407597925,1852.884136,23.635,-2.365,5.473,0.473,13.092,-1.9080000000000001,14.719000000000001,6.718999999999999,6.597,2.597,6.755,-5.245,6.606,-4.394,8.253,5.252999999999999,"Census Tract 1891.10, Cuyahoga County, Ohio"
2086,119,60,19,40,10,16,6,12,8,39035189111,7214,3673,3541,1490,4035,1689,820,670,2154,1881,699,990,6415,943,50830,2.752548543,2620.843879,40.818000000000005,-19.182000000000002,12.312000000000001,6.312,36.472,17.472,27.135,-12.865,8.013,-1.9869999999999999,14.632,-1.368,11.13,-0.87,12.585999999999999,4.586,"Census Tract 1891.11, Cuyahoga County, Ohio"
2087,5,0,1,1,0,2,0,2,0,39035189112,3584,1840,1744,774,2060,750,394,380,1095,965,351,399,3260,433,46184,1.3923226080000002,2574.11607,5.0169999999999995,5.0169999999999995,0.45299999999999996,0.45299999999999996,-2.202,-3.202,-0.691,-1.6909999999999998,1.01,1.01,1.0270000000000001,-0.973,0.19399999999999998,-1.806,0.848,0.848,"Census Tract 1891.12, Cuyahoga County, Ohio"
2088,4,2,1,0,0,0,0,2,0,39035190502,2113,826,1287,82,804,1227,40,42,338,466,448,779,2074,39,23732,2.663305276,793.3750662,4.467,2.467,2.01,2.01,-2.189,-3.1889999999999996,1.729,1.729,0.573,0.573,-0.652,-0.652,-1.9569999999999999,-3.957,1.107,1.107,"Census Tract 1905.02, Cuyahoga County, Ohio"
2089,1,0,0,1,0,0,0,1,0,39035190503,1709,886,823,392,991,326,189,203,520,471,177,149,1521,286,39298,0.6822266840000001,2505.0324769999997,2.411,2.411,0.325,0.325,-0.996,-0.996,-1.347,-2.347,0.364,0.364,0.426,0.426,0.317,-0.6829999999999999,-0.616,-0.616,"Census Tract 1905.03, Cuyahoga County, Ohio"
2090,13,7,4,1,3,0,1,2,0,39035190504,10607,5314,5293,2812,6250,1545,1519,1293,3126,3124,669,876,10037,672,39604,6.690567778999999,1585.366198,14.195,7.195,2.15,1.15,-2.7089999999999996,-6.709,2.8510000000000004,1.851,1.507,-1.493,2.077,2.077,0.644,-1.3559999999999999,-1.379,-1.379,"Census Tract 1905.04, Cuyahoga County, Ohio"
2091,4,0,1,2,0,0,1,3,0,39035192300,1686,820,866,406,979,301,203,203,461,518,156,145,1606,91,36629,1.750206104,963.3151182,3.52,3.52,1.775,0.775,-1.8780000000000001,-2.878,0.132,-1.868,0.851,0.851,0.49200000000000005,0.49200000000000005,0.36200000000000004,-2.638,-1.2229999999999999,-1.2229999999999999,"Census Tract 1923, Cuyahoga County, Ohio"
2092,3,2,2,0,1,0,0,0,0,39035192800,1334,629,705,135,665,534,78,57,304,361,247,287,1099,274,51667,1.022323612,1304.870576,3.9139999999999997,1.9140000000000001,-1.3159999999999998,-1.3159999999999998,0.653,-1.347,0.605,0.605,1.004,0.004,1.4269999999999998,1.4269999999999998,1.39,1.39,0.716,0.716,"Census Tract 1928, Cuyahoga County, Ohio"
