,all_businesses,food,nightlife,shopping,fitness,selfcare,auto,home,health,geoid,population_total,population_total_male,population_total_female,population_total_under_18,population_total_18_to_65,population_total_65_and_over,population_male_under_18,population_female_under_18,population_male_18_to_64,population_female_18_to_64,population_male_65_and_over,population_female_65_and_over,population_total_white,population_total_non_white,median_income,area_mi2,population_density,food_predicted,food_error,auto_predicted,auto_error,nightlife_predicted,nightlife_error,shopping_predicted,shopping_error,fitness_predicted,fitness_error,selfcare_predicted,selfcare_error,home_predicted,home_error,health_predicted,health_error,geographic_area_name
1500,23,2,2,5,2,3,3,4,10,37119002701,2326,1022,1304,339,1413,574,144,195,653,760,225,349,2210,116,48375,0.645177865,3605.207378,8.661,6.6610000000000005,2.477,-0.523,-2.738,-4.738,1.824,-3.176,2.0140000000000002,0.013999999999999999,6.218999999999999,3.219,4.281000000000001,0.281,3.157,-6.843,"Census Tract 27.01, Mecklenburg County, North Carolina"
1501,57,19,16,21,8,9,5,4,2,37119002702,5984,2847,3137,1407,3771,806,714,693,1761,2010,372,434,5721,327,59250,1.318785977,4537.506544,29.483,10.482999999999999,4.672,-0.32799999999999996,11.573,-4.427,14.639000000000001,-6.361000000000001,4.694,-3.306,8.918,-0.08199999999999999,9.165,5.165,5.997999999999999,3.998,"Census Tract 27.02, Mecklenburg County, North Carolina"
1502,57,24,16,13,6,8,4,4,5,37119002800,3964,2036,1928,1171,2150,643,704,467,1048,1102,284,359,3797,243,84559,1.083277174,3659.266618,23.685,-0.315,1.145,-2.855,15.342,-0.6579999999999999,14.118,1.1179999999999999,5.044,-0.956,11.37,3.37,7.456,3.4560000000000004,5.417000000000001,0.41700000000000004,"Census Tract 28, Mecklenburg County, North Carolina"
1503,115,28,17,33,7,20,11,13,26,37119002903,3931,1799,2132,749,2499,683,375,374,1153,1346,271,412,3472,588,60556,1.641640355,2394.556146,39.323,11.323,10.757,-0.243,9.827,-7.172999999999999,17.022000000000002,-15.978,10.835999999999999,3.8360000000000003,23.206,3.2060000000000004,14.597999999999999,1.598,12.036,-13.964,"Census Tract 29.03, Mecklenburg County, North Carolina"
1504,24,6,1,0,2,2,1,6,3,37119002904,6838,3350,3488,1652,3954,1232,962,690,1864,2090,524,708,5771,1114,49928,2.42513121,2819.641251,8.577,2.577,2.911,1.911,-2.522,-3.522,3.21,3.21,2.678,0.6779999999999999,3.197,1.197,2.215,-3.785,2.915,-0.085,"Census Tract 29.04, Mecklenburg County, North Carolina"
1505,28,11,3,9,5,2,3,4,0,37119002905,3284,1570,1714,989,1757,538,459,530,866,891,245,293,3065,305,76000,1.393703695,2356.311468,8.415,-2.585,1.829,-1.171,6.041,3.0410000000000004,8.426,-0.574,3.011,-1.989,4.828,2.8280000000000003,7.449,3.449,4.088,4.088,"Census Tract 29.05, Mecklenburg County, North Carolina"
1506,226,89,37,100,13,35,14,25,11,37119002906,4753,2295,2458,898,3137,718,569,329,1401,1736,325,393,4355,441,49107,1.5342784719999998,3097.8730960000003,83.165,-5.835,22.930999999999997,8.931000000000001,40.024,3.0239999999999996,45.06100000000001,-54.93899999999999,18.573,5.5729999999999995,32.482,-2.5180000000000002,23.691999999999997,-1.308,16.323,5.3229999999999995,"Census Tract 29.06, Mecklenburg County, North Carolina"
1507,2,0,0,0,0,0,0,2,0,37119003006,4818,2360,2458,1167,2969,682,687,480,1374,1595,299,383,4124,732,47773,1.151528838,4184.002901,5.523,5.523,0.08900000000000001,0.08900000000000001,-4.604,-4.604,-0.41700000000000004,-0.41700000000000004,0.252,0.252,1.24,1.24,0.541,-1.459,0.11900000000000001,0.11900000000000001,"Census Tract 30.06, Mecklenburg County, North Carolina"
1508,16,5,3,3,3,3,1,3,1,37119003007,7087,3485,3602,2161,3867,1059,1138,1023,1807,2060,540,519,6381,745,72500,3.466883483,2044.199073,7.997999999999999,2.998,0.737,-0.263,1.224,-1.776,3.681,0.6809999999999999,2.096,-0.904,4.319,1.319,3.47,0.47,2.51,1.51,"Census Tract 30.07, Mecklenburg County, North Carolina"
1509,71,18,8,11,6,14,4,9,16,37119003008,5853,2657,3196,1145,3464,1244,464,681,1620,1844,573,671,3914,2077,39877,1.967487796,2974.859621,21.023000000000003,3.023,7.861000000000001,3.861,7.9670000000000005,-0.033,12.052999999999999,1.053,6.053999999999999,0.054000000000000006,11.149000000000001,-2.8510000000000004,6.928999999999999,-2.0709999999999997,11.44,-4.56,"Census Tract 30.08, Mecklenburg County, North Carolina"
1510,80,21,5,16,2,20,10,17,11,37119003011,6660,3161,3499,1505,3577,1578,844,661,1664,1913,653,925,6196,524,54753,1.960346065,3397.359333,17.832,-3.168,10.006,0.006,5.015,0.015,17.887999999999998,1.8880000000000001,7.519,5.519,9.078,-10.922,8.564,-8.436,15.485,4.485,"Census Tract 30.11, Mecklenburg County, North Carolina"
1511,1,0,0,0,1,0,0,0,0,37119003012,4673,2354,2319,1185,2755,733,623,562,1471,1284,260,473,4009,711,41011,1.704758019,2741.1515,5.591,5.591,0.655,0.655,-2.569,-2.569,-0.743,-0.743,0.253,-0.747,0.735,0.735,0.107,0.107,0.8640000000000001,0.8640000000000001,"Census Tract 30.12, Mecklenburg County, North Carolina"
1512,30,12,2,2,2,2,1,10,1,37119003013,5495,2789,2706,1112,3508,875,626,486,1699,1809,464,411,4963,532,49634,2.357316999,2331.0399079999997,9.982000000000001,-2.0180000000000002,4.415,3.415,1.625,-0.375,4.349,2.349,2.988,0.988,2.8489999999999998,0.8490000000000001,2.9189999999999996,-7.081,2.299,1.2990000000000002,"Census Tract 30.13, Mecklenburg County, North Carolina"
1513,1,0,0,0,0,0,0,1,0,37119003015,4786,2504,2282,1003,2957,826,608,395,1472,1485,424,402,4120,795,53644,1.801112901,2657.2459710000003,5.718999999999999,5.718999999999999,-0.7190000000000001,-0.7190000000000001,-3.7880000000000003,-3.7880000000000003,-1.56,-1.56,0.598,0.598,1.2309999999999999,1.2309999999999999,1.8,0.8,0.483,0.483,"Census Tract 30.15, Mecklenburg County, North Carolina"
1514,9,2,0,1,1,1,2,5,1,37119003016,5050,2455,2595,1605,2982,463,863,742,1367,1615,225,238,3592,1603,46818,1.161301856,4348.567922,4.202,2.202,2.345,0.345,-2.483,-2.483,2.166,1.166,0.89,-0.11,2.0580000000000003,1.058,2.7119999999999997,-2.2880000000000003,1.45,0.45,"Census Tract 30.16, Mecklenburg County, North Carolina"
1515,4,1,1,0,1,0,0,1,0,37119003017,3745,1787,1958,823,2164,758,478,345,1019,1145,290,468,3311,459,49265,1.302325283,2875.625658,5.519,4.519,0.2,0.2,-2.123,-3.123,0.49,0.49,0.585,-0.415,1.555,1.555,0.685,-0.315,0.8740000000000001,0.8740000000000001,"Census Tract 30.17, Mecklenburg County, North Carolina"
1516,15,0,0,1,0,0,1,2,13,37119003018,2844,1317,1527,633,1839,372,309,324,834,1005,174,198,2258,608,50994,0.714308298,3981.474115,4.9,4.9,0.055,-0.945,-5.876,-5.876,-1.855,-2.855,1.159,1.159,6.433,6.433,2.401,0.401,0.425,-12.575,"Census Tract 30.18, Mecklenburg County, North Carolina"
1517,60,17,2,15,7,8,8,10,3,37119003102,4628,2316,2312,752,3156,720,504,248,1561,1595,251,469,3186,1560,28552,1.4791098790000001,3128.908857,17.799,0.799,10.574000000000002,2.574,7.63,5.63,11.744000000000002,-3.2560000000000002,4.3580000000000005,-2.642,5.7860000000000005,-2.214,10.747,0.747,8.588,5.587999999999999,"Census Tract 31.02, Mecklenburg County, North Carolina"
1518,245,83,40,49,22,51,34,28,26,37119003103,4535,1949,2586,633,3513,389,247,386,1565,1948,137,252,3864,702,45914,1.544614427,2936.0077969999998,71.999,-11.001,25.636999999999997,-8.363,51.50899999999999,11.509,60.602,11.602,20.85,-1.15,31.147,-19.852999999999998,37.525999999999996,9.526,38.34,12.34,"Census Tract 31.03, Mecklenburg County, North Carolina"
1519,12,1,1,1,0,0,1,6,0,37119003105,3760,1751,2009,596,2405,759,314,282,1108,1297,329,430,3618,174,49150,1.309412575,2871.516642,7.057,6.057,2.401,1.401,-2.577,-3.577,0.486,-0.514,1.515,1.515,1.6030000000000002,1.6030000000000002,1.236,-4.763999999999999,0.22,0.22,"Census Tract 31.05, Mecklenburg County, North Carolina"
1520,46,20,3,10,0,3,13,4,1,37119003106,4328,1922,2406,1270,2713,345,635,635,1195,1518,92,253,3361,1049,34919,0.8633228820000001,5013.188101,9.857000000000001,-10.142999999999999,3.062,-9.937999999999999,6.007000000000001,3.0069999999999997,12.64,2.64,3.497,3.497,4.309,1.3090000000000002,9.54,5.54,2.289,1.2890000000000001,"Census Tract 31.06, Mecklenburg County, North Carolina"
1521,22,6,2,6,0,3,8,3,1,37119003108,3761,1859,1902,1003,2538,220,580,423,1216,1322,63,157,2313,1559,26038,0.6074784639999999,6191.165976,8.962,2.9619999999999997,3.1319999999999997,-4.868,-0.85,-2.85,5.484,-0.516,1.8619999999999999,1.8619999999999999,2.064,-0.9359999999999999,5.688,2.688,1.5230000000000001,0.523,"Census Tract 31.08, Mecklenburg County, North Carolina"
1522,13,2,0,4,1,1,4,3,0,37119003109,4323,1993,2330,1256,2987,80,559,697,1392,1595,42,38,1965,2447,24689,0.292782425,14765.23052,7.646,5.646,2.549,-1.4509999999999998,-2.031,-2.031,1.33,-2.67,-0.08800000000000001,-1.088,1.8459999999999999,0.846,4.562,1.5619999999999998,1.253,1.253,"Census Tract 31.09, Mecklenburg County, North Carolina"
1523,80,19,8,27,8,5,27,16,3,37119003201,2676,1274,1402,694,1724,258,339,355,826,898,109,149,1973,742,31236,0.7415740609999999,3608.540457,19.552,0.552,14.059000000000001,-12.940999999999999,8.302,0.302,23.291,-3.7089999999999996,7.3260000000000005,-0.674,9.11,4.11,25.794,9.794,4.863,1.8630000000000002,"Census Tract 32.01, Mecklenburg County, North Carolina"
1524,4,0,0,0,0,0,0,4,0,37119003203,2541,1142,1399,361,2044,136,158,203,932,1112,52,84,1990,608,41512,0.435028252,5840.999956000001,5.937,5.937,1.071,1.071,-3.988,-3.988,-1.7109999999999999,-1.7109999999999999,0.29,0.29,0.93,0.93,1.212,-2.7880000000000003,0.8270000000000001,0.8270000000000001,"Census Tract 32.03, Mecklenburg County, North Carolina"
1525,106,36,17,34,12,10,7,15,8,37119003204,3565,1836,1729,474,2513,578,208,266,1439,1074,189,389,2953,715,48482,0.895428821,3981.3326490000004,36.396,0.396,13.715,6.715,23.305,6.305,19.642,-14.357999999999999,8.306000000000001,-3.694,13.947000000000001,3.947,14.488,-0.512,9.391,1.391,"Census Tract 32.04, Mecklenburg County, North Carolina"
1526,45,16,9,13,8,5,3,9,0,37119003300,3393,1759,1634,496,2628,269,250,246,1401,1227,108,161,2903,567,42045,0.769284999,4410.589061,22.226999999999997,6.227,8.093,5.093,10.592,1.5919999999999999,8.741,-4.2589999999999995,3.886,-4.114,6.3389999999999995,1.339,7.893,-1.107,4.948,4.948,"Census Tract 33, Mecklenburg County, North Carolina"
1527,277,95,43,61,20,69,27,37,21,37119003400,5396,2432,2964,1262,3829,305,441,821,1923,1906,68,237,4921,672,74028,1.131870833,4767.328429,78.07300000000001,-16.927,28.631999999999998,1.632,63.667,20.666999999999998,63.715,2.715,24.198,4.198,31.555999999999997,-37.444,32.315,-4.685,50.431999999999995,29.432,"Census Tract 34, Mecklenburg County, North Carolina"
1528,153,50,29,35,12,23,15,24,29,37119003500,2581,1199,1382,390,1936,255,154,236,919,1017,126,129,2318,316,66375,0.671435515,3844.0028020000004,48.898999999999994,-1.101,15.842,0.8420000000000001,26.395,-2.605,32.056999999999995,-2.943,12.624,0.624,25.636999999999997,2.637,20.272000000000002,-3.728,15.924000000000001,-13.075999999999999,"Census Tract 35, Mecklenburg County, North Carolina"
1529,84,31,14,14,7,10,10,14,1,37119003600,4328,2001,2327,1105,2829,394,608,497,1184,1645,209,185,1445,2936,29268,1.123418671,3852.5263219999997,24.862,-6.138,10.527999999999999,0.528,16.816,2.8160000000000003,20.045,6.045,7.349,0.349,7.265,-2.735,11.222000000000001,-2.778,7.584,6.584,"Census Tract 36, Mecklenburg County, North Carolina"
1530,84,17,9,24,8,6,15,18,2,37119003700,3735,1715,2020,796,2818,121,419,377,1230,1588,66,55,1308,2472,27593,0.984500272,3793.8029119999997,24.304000000000002,7.303999999999999,14.763,-0.237,7.025,-1.975,17.160999999999998,-6.8389999999999995,7.928,-0.07200000000000001,7.407,1.4069999999999998,17.092,-0.9079999999999999,5.244,3.2439999999999998,"Census Tract 37, Mecklenburg County, North Carolina"
1531,151,48,26,19,19,15,25,30,1,37119003802,3857,1714,2143,985,2379,493,573,412,977,1402,164,329,330,3567,18130,2.588143155,1490.257597,40.459,-7.541,24.938000000000002,-0.062,30.239,4.239,41.071999999999996,22.072,13.18,-5.82,13.095999999999998,-1.9040000000000001,25.496,-4.504,13.821,12.821,"Census Tract 38.02, Mecklenburg County, North Carolina"
1532,53,15,5,1,5,4,4,10,1,37119003805,2797,1554,1243,478,2232,87,290,188,1215,1017,49,38,989,1868,41659,3.16362765,884.1116304,13.128,-1.8719999999999999,6.335,2.335,7.27,2.27,7.535,6.535,5.853,0.853,3.569,-0.431,6.704,-3.2960000000000003,4.846,3.846,"Census Tract 38.05, Mecklenburg County, North Carolina"
1533,37,12,3,4,3,0,3,11,0,37119003806,9470,4795,4675,1663,7181,626,834,829,3606,3575,355,271,3237,6377,30177,3.261256284,2903.788962,22.309,10.309000000000001,6.409,3.409,-2.716,-5.716,1.7730000000000001,-2.227,3.4539999999999997,0.45399999999999996,2.289,2.289,6.648,-4.352,0.159,0.159,"Census Tract 38.06, Mecklenburg County, North Carolina"
1534,74,24,9,12,1,6,6,10,5,37119003807,4856,2320,2536,1542,2783,531,767,775,1329,1454,224,307,1662,3288,21353,1.5170436440000001,3200.962622,15.475,-8.525,7.4270000000000005,1.4269999999999998,9.994,0.9940000000000001,13.357999999999999,1.358,4.73,3.73,4.724,-1.276,4.132,-5.867999999999999,2.745,-2.255,"Census Tract 38.07, Mecklenburg County, North Carolina"
1535,5,1,0,0,0,0,1,3,0,37119003808,6085,3274,2811,1917,4063,105,901,1016,2334,1729,39,66,3768,2327,21963,0.668934345,9096.5579,6.178,5.178,2.9219999999999997,1.922,-2.569,-2.569,-2.431,-2.431,-0.33299999999999996,-0.33299999999999996,0.027999999999999997,0.027999999999999997,0.833,-2.167,-1.885,-1.885,"Census Tract 38.08, Mecklenburg County, North Carolina"
1536,14,1,0,3,2,0,2,5,2,37119003902,4975,2171,2804,1376,2951,648,664,712,1348,1603,159,489,349,5009,20038,2.282715112,2179.422204,6.431,5.431,4.868,2.8680000000000003,-2.9730000000000003,-2.9730000000000003,1.6569999999999998,-1.3430000000000002,1.291,-0.7090000000000001,1.1059999999999999,1.1059999999999999,2.891,-2.109,2.582,0.5820000000000001,"Census Tract 39.02, Mecklenburg County, North Carolina"
1537,25,13,2,2,1,1,2,1,1,37119003903,2023,923,1100,914,992,117,510,404,379,613,34,83,200,1834,17471,2.088173679,968.7891484999999,4.1610000000000005,-8.839,2.708,0.708,7.297999999999999,5.297999999999999,5.291,3.2910000000000004,1.8719999999999999,0.872,1.196,0.196,0.7240000000000001,-0.276,0.35700000000000004,-0.643,"Census Tract 39.03, Mecklenburg County, North Carolina"
1538,125,45,12,30,7,9,32,14,7,37119004000,5062,2422,2640,1257,3180,625,578,679,1530,1650,314,311,1053,4071,18263,3.8925174830000002,1300.443742,26.718000000000004,-18.282,13.25,-18.75,22.151999999999997,10.152000000000001,31.288,1.288,10.753,3.753,12.094000000000001,3.094,28.42,14.42,5.325,-1.675,"Census Tract 40, Mecklenburg County, North Carolina"
1539,52,16,10,12,8,9,3,10,3,37119004100,3915,1696,2219,489,3224,202,202,287,1432,1792,62,140,1565,2591,33135,1.433294224,2731.4698780000003,25.403000000000002,9.402999999999999,8.721,5.721,8.42,-1.58,9.986,-2.0140000000000002,4.72,-3.28,6.746,-2.254,8.177999999999999,-1.8219999999999998,9.033,6.0329999999999995,"Census Tract 41, Mecklenburg County, North Carolina"
1540,28,16,1,4,1,3,3,3,2,37119004200,3233,1538,1695,845,2075,313,327,518,1151,924,60,253,615,2671,17967,1.063038471,3041.28222,6.292000000000001,-9.708,3.61,0.61,6.803,5.803,7.899,3.8989999999999996,1.012,0.012,0.069,-2.931,2.18,-0.82,3.93,1.93,"Census Tract 42, Mecklenburg County, North Carolina"
1541,8,2,0,0,0,0,0,4,0,37119004302,5078,2363,2715,1547,3084,447,816,731,1372,1712,175,272,569,4675,20100,1.2382404329999999,4100.980604,5.141,3.141,3.386,3.386,-2.825,-2.825,1.183,1.183,0.366,0.366,-0.674,-0.674,-0.349,-4.349,-0.115,-0.115,"Census Tract 43.02, Mecklenburg County, North Carolina"
1542,19,7,2,2,0,0,1,1,0,37119004303,2930,1406,1524,665,1930,335,347,318,939,991,120,215,1079,1998,26850,1.633240702,1793.9792929999999,6.3260000000000005,-0.674,1.527,0.527,1.754,-0.24600000000000002,1.483,-0.517,1.686,1.686,0.297,0.297,0.725,-0.275,-0.218,-0.218,"Census Tract 43.03, Mecklenburg County, North Carolina"
1543,2,0,0,0,0,0,0,1,0,37119004304,4527,1928,2599,1536,2654,337,617,919,1182,1472,129,208,475,4090,23551,1.733113361,2612.062258,3.46,3.46,1.744,1.744,-2.114,-2.114,-0.7959999999999999,-0.7959999999999999,0.054000000000000006,0.054000000000000006,-0.69,-0.69,-0.39299999999999996,-1.393,-0.723,-0.723,"Census Tract 43.04, Mecklenburg County, North Carolina"
1544,12,3,1,3,0,2,2,5,0,37119004305,6537,3271,3266,1908,4201,428,1169,739,1937,2264,165,263,1587,5249,25816,1.891063507,3456.785018,9.916,6.916,4.136,2.136,-4.475,-5.475,2.0709999999999997,-0.929,0.836,0.836,0.172,-1.828,1.43,-3.57,1.26,1.26,"Census Tract 43.05, Mecklenburg County, North Carolina"
1545,19,8,1,4,0,0,5,4,1,37119004400,4011,1958,2053,838,2763,410,446,392,1376,1387,136,274,710,3301,20394,2.983510607,1344.389388,8.751,0.7509999999999999,3.595,-1.405,-0.711,-1.7109999999999999,3.6639999999999997,-0.336,1.393,1.393,0.795,0.795,3.4819999999999998,-0.518,-0.261,-1.261,"Census Tract 44, Mecklenburg County, North Carolina"
1546,10,3,3,1,1,0,1,2,1,37119004500,2902,1253,1649,931,1610,361,448,483,688,922,117,244,449,2632,15090,1.392543844,2083.9559280000003,5.4110000000000005,2.411,3.145,2.145,0.213,-2.787,2.191,1.1909999999999998,0.639,-0.361,-0.05,-0.05,0.021,-1.979,-0.07,-1.07,"Census Tract 45, Mecklenburg County, North Carolina"
1547,7,4,1,1,0,2,0,0,0,37119004600,2900,1471,1429,673,1773,454,360,313,968,805,143,311,44,2881,17399,0.892660082,3248.7170170000004,6.234,2.234,2.0580000000000003,2.0580000000000003,0.9179999999999999,-0.08199999999999999,0.48100000000000004,-0.519,0.14,0.14,-0.737,-2.737,-0.785,-0.785,1.226,1.226,"Census Tract 46, Mecklenburg County, North Carolina"
1548,5,3,0,1,0,0,0,1,0,37119004700,1725,654,1071,229,1409,87,97,132,546,863,11,76,409,1358,8527,0.43480238200000004,3967.319571,4.978,1.9780000000000002,2.492,2.492,-0.902,-0.902,-0.19899999999999998,-1.199,-0.43700000000000006,-0.43700000000000006,-0.628,-0.628,-0.268,-1.268,0.001,0.001,"Census Tract 47, Mecklenburg County, North Carolina"
1549,5,4,1,1,0,0,0,0,0,37119004800,3569,1688,1881,883,2145,541,518,365,973,1172,197,344,197,3401,18330,1.25930192,2834.1098690000003,5.968,1.9680000000000002,1.642,1.642,-0.36700000000000005,-1.367,0.893,-0.107,-0.2,-0.2,-0.32,-0.32,-0.608,-0.608,-0.237,-0.237,"Census Tract 48, Mecklenburg County, North Carolina"
1550,41,15,30,0,3,4,1,1,1,37119004900,666,324,342,122,381,163,52,70,194,187,78,85,40,635,12778,0.34048534700000005,1956.031313,30.3,15.3,1.187,0.187,10.869000000000002,-19.131,9.794,9.794,3.633,0.633,4.217,0.217,-3.278,-4.2780000000000005,-3.535,-4.535,"Census Tract 49, Mecklenburg County, North Carolina"
1551,1,0,0,1,0,0,0,0,0,37119005000,1928,938,990,449,1279,200,284,165,608,671,46,154,271,1663,26189,0.38598903100000004,4994.9606,3.891,3.891,1.0290000000000001,1.0290000000000001,-1.641,-1.641,-0.469,-1.469,-0.187,-0.187,-0.14300000000000002,-0.14300000000000002,-0.052000000000000005,-0.052000000000000005,0.077,0.077,"Census Tract 50, Mecklenburg County, North Carolina"
1552,33,8,7,7,4,3,9,9,0,37119005100,2309,1072,1237,485,1444,380,244,241,679,765,149,231,136,2210,19507,2.125846438,1086.155593,13.388,5.388,7.8020000000000005,-1.198,2.91,-4.09,9.295,2.295,3.222,-0.778,2.271,-0.7290000000000001,7.972,-1.028,2.364,2.364,"Census Tract 51, Mecklenburg County, North Carolina"
1553,45,11,3,4,6,5,8,10,0,37119005200,1949,919,1030,433,1285,231,257,176,586,699,76,155,155,1864,16510,1.407461673,1384.762397,9.355,-1.645,9.406,1.406,6.327000000000001,3.327,11.092,7.0920000000000005,4.633,-1.367,1.868,-3.1319999999999997,8.844,-1.156,6.285,6.285,"Census Tract 52, Mecklenburg County, North Carolina"
1554,47,19,3,11,0,4,11,9,2,37119005301,4093,2002,2091,1270,2662,161,728,542,1214,1448,60,101,1035,3096,22245,2.220098223,1843.6121239999998,10.722000000000001,-8.277999999999999,6.447,-4.553,4.872,1.8719999999999999,10.640999999999998,-0.359,3.429,3.429,3.2430000000000003,-0.757,8.699,-0.301,2.3819999999999997,0.382,"Census Tract 53.01, Mecklenburg County, North Carolina"
1555,2,1,0,0,0,0,0,0,0,37119005305,4841,2284,2557,1256,2694,891,709,547,1195,1499,380,511,709,4236,21701,0.875030658,5532.377588,4.834,3.8339999999999996,1.104,1.104,-2.521,-2.521,-0.33899999999999997,-0.33899999999999997,-0.337,-0.337,-0.024,-0.024,-0.045,-0.045,-0.028999999999999998,-0.028999999999999998,"Census Tract 53.05, Mecklenburg County, North Carolina"
1556,61,28,2,13,0,8,21,4,1,37119005306,2145,983,1162,538,1390,217,192,346,696,694,95,122,821,1330,20550,1.304797496,1643.93326,7.847,-20.153,4.618,-16.382,12.231,10.231,18.496,5.496,5.142,5.142,3.635,-4.365,15.458,11.458,5.729,4.729,"Census Tract 53.06, Mecklenburg County, North Carolina"
1557,5,5,2,0,0,0,0,0,0,37119005307,3607,1663,1944,830,2497,280,428,402,1173,1324,62,218,680,3007,19756,0.43902749799999996,8215.886284999999,8.112,3.112,0.919,0.919,-0.316,-2.316,-0.233,-0.233,-0.631,-0.631,0.5760000000000001,0.5760000000000001,-0.267,-0.267,-0.204,-0.204,"Census Tract 53.07, Mecklenburg County, North Carolina"
1558,6,1,0,1,0,0,3,1,0,37119005308,2598,1362,1236,884,1626,88,450,434,858,768,54,34,868,1744,22708,0.301467021,8617.858070999999,3.303,2.303,1.625,-1.375,-0.953,-0.953,0.71,-0.29,-0.166,-0.166,0.365,0.365,2.195,1.195,-0.618,-0.618,"Census Tract 53.08, Mecklenburg County, North Carolina"
1559,45,20,3,8,1,3,7,8,0,37119005401,6688,2685,4003,1724,3886,1078,671,1053,1605,2281,409,669,523,6228,26215,4.483456875,1491.706107,11.742,-8.258,5.242999999999999,-1.757,5.4079999999999995,2.408,12.099,4.099,3.75,2.75,2.449,-0.551,5.605,-2.395,3.745,3.745,"Census Tract 54.01, Mecklenburg County, North Carolina"
1560,5,1,0,1,2,0,1,1,0,37119005403,4483,1951,2532,1196,2795,492,603,593,1153,1642,195,297,688,3810,28137,2.366613567,1894.267853,6.06,5.06,2.005,1.005,-1.88,-1.88,0.87,-0.13,0.46,-1.54,0.37,0.37,2.142,1.1420000000000001,0.7809999999999999,0.7809999999999999,"Census Tract 54.03, Mecklenburg County, North Carolina"
1561,9,0,1,0,2,0,2,2,0,37119005404,4606,2291,2315,871,3040,695,418,453,1456,1584,417,278,735,3954,26171,2.0722828719999997,2222.669531,7.122999999999999,7.122999999999999,2.022,0.022000000000000002,-2.108,-3.108,-1.105,-1.105,1.093,-0.907,0.423,0.423,3.998,1.9980000000000002,-0.17600000000000002,-0.17600000000000002,"Census Tract 54.04, Mecklenburg County, North Carolina"
1562,41,9,2,5,5,1,10,10,1,37119005508,4204,2131,2073,1044,2778,382,527,517,1375,1403,229,153,2455,1923,44793,3.568800939,1177.9866880000002,9.417,0.41700000000000004,6.635,-3.365,2.207,0.207,8.311,3.3110000000000004,4.093999999999999,-0.9059999999999999,3.87,2.87,12.09,2.09,3.1239999999999997,2.124,"Census Tract 55.08, Mecklenburg County, North Carolina"
1563,25,10,3,5,0,6,0,3,5,37119005509,6061,2938,3123,1422,4125,514,728,694,1959,2166,251,263,2552,3623,45404,2.676059389,2264.897418,12.936,2.9360000000000004,1.736,1.736,1.1640000000000001,-1.8359999999999999,1.348,-3.6519999999999997,2.029,2.029,3.733,-2.267,1.8419999999999999,-1.158,2.862,-2.138,"Census Tract 55.09, Mecklenburg County, North Carolina"
1564,32,2,2,7,4,1,9,13,0,37119005510,5482,2573,2909,1578,3601,303,777,801,1688,1913,108,195,1040,4559,30303,2.982103651,1838.2996170000001,11.349,9.349,9.152000000000001,0.152,-3.7680000000000002,-5.768,7.46,0.46,3.761,-0.239,2.031,1.031,9.503,-3.497,1.891,1.891,"Census Tract 55.10, Mecklenburg County, North Carolina"
1565,66,28,13,7,1,5,6,19,0,37119005511,3994,1944,2050,764,2904,326,412,352,1399,1505,133,193,1211,3063,37781,0.751077965,5317.690286,20.668000000000003,-7.332000000000001,8.667,2.667,10.014,-2.986,13.999,6.999,5.48,4.48,5.6739999999999995,0.674,4.837,-14.163,3.25,3.25,"Census Tract 55.11, Mecklenburg County, North Carolina"
1566,16,8,1,3,1,1,0,3,0,37119005512,4833,2158,2675,1166,3203,464,476,690,1530,1673,152,312,1291,3697,29375,1.693032096,2854.6416870000003,8.763,0.763,2.39,2.39,1.4480000000000002,0.44799999999999995,1.845,-1.155,1.005,0.005,0.948,-0.052000000000000005,1.286,-1.714,1.892,1.892,"Census Tract 55.12, Mecklenburg County, North Carolina"
1567,1,0,0,0,0,0,0,0,0,37119005513,4480,2159,2321,1009,2926,545,542,467,1396,1530,221,324,2036,2702,41413,1.284520182,3487.6836200000002,6.277,6.277,-0.293,-0.293,-3.782,-3.782,-1.695,-1.695,0.066,0.066,0.6759999999999999,0.6759999999999999,0.919,0.919,0.9279999999999999,0.9279999999999999,"Census Tract 55.13, Mecklenburg County, North Carolina"
1568,45,28,7,7,3,2,6,5,0,37119005514,6731,3241,3490,1171,4688,872,657,514,2203,2485,381,491,2975,3875,38534,1.922207666,3501.7028179999998,20.119,-7.881,2.492,-3.508,10.042,3.042,10.012,3.012,2.957,-0.043,4.15,2.15,7.938,2.938,3.392,3.392,"Census Tract 55.14, Mecklenburg County, North Carolina"
1569,1,0,0,0,0,0,0,1,1,37119005515,2407,1093,1314,662,1304,441,338,324,556,748,199,242,1609,893,47833,0.828135462,2906.529319,2.386,2.386,0.214,0.214,-1.5230000000000001,-1.5230000000000001,0.105,0.105,0.16899999999999998,0.16899999999999998,1.469,1.469,0.348,-0.652,0.185,-0.815,"Census Tract 55.15, Mecklenburg County, North Carolina"
1570,37,14,7,5,4,9,2,4,3,37119005517,4127,2006,2121,1065,2486,576,473,592,1280,1206,253,323,2719,1474,50054,1.109813589,3718.6425189999995,13.552999999999999,-0.447,3.3139999999999996,1.314,9.076,2.076,9.008,4.008,3.094,-0.9059999999999999,5.013,-3.987,3.725,-0.275,7.111000000000001,4.111000000000001,"Census Tract 55.17, Mecklenburg County, North Carolina"
